itemid,datasetid,fold,hasbird
313023ff-9d57-43eb-8a30.wav,,5,1
edfe503a-9335-4e6b-8134.wav,,5,1
5fa42797-24c9-4dc1-8496.wav,,5,1
7e9938ae-4469-4ccc-bb5e.wav,,5,1
bc9c4eac-1ec0-4561-80ac.wav,,5,1
18307f7d-692c-499a-b2f4.wav,,5,1
47a2b873-a4b5-429c-8be5.wav,,5,1
45369183-8a80-4cba-8f54.wav,,5,1
3e9bd15a-3410-47bf-af0a.wav,,5,1
ef3d6bb1-2664-4ba8-910f.wav,,5,0
70c7168d-31b0-4c00-9e4b.wav,,5,1
f76874bc-7911-4af6-ab25.wav,,5,1
8476e4d6-cca3-4fb9-b534.wav,,5,1
23505573-d01f-42c7-8dab.wav,,5,0
1eeced6b-1ac6-4dd7-a9d4.wav,,5,1
ec4896c8-f185-4ea0-86d7.wav,,5,1
7069e91c-d78e-4014-846f.wav,,5,1
c84393fc-7159-4dae-a6e0.wav,,5,0
7a39e764-edb5-4995-8dfe.wav,,5,0
d8eaae6f-ec11-415c-9c4e.wav,,5,1
bac002db-d85f-41cb-99b2.wav,,5,1
0abeb112-2bb9-4b2a-804b.wav,,5,1
7a650cbd-226c-42dd-ac3d.wav,,5,1
a8e9c353-0154-4fb3-83db.wav,,5,1
9e4d8233-edbc-4f6e-95d9.wav,,5,0
cb12d9ad-b87c-4ddc-a783.wav,,5,0
e26f3ad5-7782-4f5c-b444.wav,,5,1
5cb34570-5783-43f7-847b.wav,,5,0
7b074ddb-a894-41e1-84db.wav,,5,0
08401494-9bb8-46da-bef6.wav,,5,0
07b3072e-24a6-4499-a41e.wav,,5,1
f0c9448d-cb24-4e23-8be6.wav,,5,1
02ea6f03-afd7-40b8-a2ec.wav,,5,0
32305f4b-1c9c-4e87-996e.wav,,5,0
86a8b86b-2e88-440f-8d2d.wav,,5,0
62128ea4-a671-4a73-a589.wav,,5,1
90302d1d-234c-45db-93ba.wav,,5,1
3062c2de-6f0a-4a74-a56b.wav,,5,1
cfe3bc8e-2573-42a2-9c28.wav,,5,0
d3c368a8-148c-4d2b-a425.wav,,5,1
84fd3f94-79c4-4364-a9ba.wav,,5,1
5cfd2247-1481-4f8d-ae47.wav,,5,0
bfe02814-f5b4-4bce-89b2.wav,,5,1
fac53923-8af1-4c2e-9703.wav,,5,1
97271b71-f688-464c-af09.wav,,5,1
2854f37c-28ca-4286-8a5d.wav,,5,1
09022cbd-2796-4ac4-b11e.wav,,5,0
a7830e07-47f9-4940-b059.wav,,5,0
e9bb5d6f-6002-46b9-892e.wav,,5,1
fa1615d2-e4e1-43bc-8c33.wav,,5,1
38e47f2c-2f81-47ca-ab02.wav,,5,1
c63d0bd3-516d-44be-a64c.wav,,5,1
92876b84-e17b-4a2e-b552.wav,,5,1
962b5e9b-aaa0-45c0-bce6.wav,,5,0
4670b395-fe11-403c-a600.wav,,5,0
dcaa6d6b-0974-4372-bead.wav,,5,1
2db23e29-9138-4f23-ad2d.wav,,5,1
c79b1382-ad04-498c-a3a6.wav,,5,0
59b3a7b2-9448-411d-81c3.wav,,5,1
f9251524-ec06-4e89-b150.wav,,5,0
81142eb5-756c-4fd4-b6fc.wav,,5,1
fb2dd780-fc8f-4857-a649.wav,,5,1
1f9526bb-0aa3-480b-a67b.wav,,5,1
da3fad53-0c3f-4043-bf9b.wav,,5,1
157bba31-bb4b-4e8f-8e97.wav,,5,1
8ae1e731-7e7d-4463-93e2.wav,,5,0
395e22d9-9148-4c84-b622.wav,,5,0
dec99684-1bce-478f-a250.wav,,5,1
45dec5a3-d000-4f79-a3f5.wav,,5,1
31af269a-f088-44cf-a98b.wav,,5,1
1c5fca57-a297-4d88-8d90.wav,,5,1
76693192-cba9-4e20-ad1c.wav,,5,1
321a72c4-f98b-4ee6-bd16.wav,,5,1
dacc82dc-93a2-4aa9-abc0.wav,,5,0
529957b3-89a3-43e0-8599.wav,,5,1
a15a2e0b-7656-4afb-9ba1.wav,,5,1
634c1f03-2c6a-434d-be35.wav,,5,1
2bb6bf91-c12e-4e31-853d.wav,,5,1
d9bb3f03-c1fb-4bed-b101.wav,,5,1
9f93ca89-5e7c-4897-b257.wav,,5,0
ee12e603-9cdc-4dfd-a1c1.wav,,5,1
02dbc58c-b708-410e-8aac.wav,,5,1
baa5efb3-c098-4162-8435.wav,,5,1
18a85512-5b95-4824-9c42.wav,,5,1
c060b496-091a-4ba9-8bb1.wav,,5,1
3f54c341-69cb-4987-92d9.wav,,5,1
e96c0be6-a006-49df-944a.wav,,5,0
ebca07c6-a8d5-4494-92ac.wav,,5,0
b8c37f3e-ea28-469f-80de.wav,,5,0
4e8b6ac7-6993-4535-8335.wav,,5,1
31b14e8f-091b-4f7a-83a0.wav,,5,1
bf57380d-4f9f-4613-812e.wav,,5,1
c6a934f3-ff3e-43bf-a999.wav,,5,0
2cf4d8ac-7aae-4f7e-92ba.wav,,5,1
3228a891-7a2e-49c9-bbe4.wav,,5,1
aabd9d5b-f60e-45fa-aab5.wav,,5,0
9225b213-39d1-4c0d-b71b.wav,,5,1
ea21a346-2bc7-4b7e-a694.wav,,5,1
692d6778-445e-4ff4-96c8.wav,,5,1
a216df84-1db4-4d54-98d5.wav,,5,0
eef81da6-aae4-468e-8eb3.wav,,5,1
9bf98c17-3980-45e4-a5bc.wav,,5,1
21e965e2-eff1-4dce-96e9.wav,,5,1
c0fb6640-4705-47fb-8a7c.wav,,5,1
9bcfc863-afd2-4293-8cf9.wav,,5,1
bfef4d0f-8deb-4041-a216.wav,,5,1
7819dea1-4cd2-4b5c-b1a7.wav,,5,1
28685d03-5771-4751-b8b6.wav,,5,1
16f5ed03-ac33-4f2e-850a.wav,,5,0
7b4dfbfb-cfda-45c0-92f7.wav,,5,1
688e0028-87a7-4a79-aed7.wav,,5,1
eaf20ef5-6dda-4f6a-8b5c.wav,,5,1
2960b507-faee-467c-9dcb.wav,,5,0
3a8e95ce-893e-4e5c-8573.wav,,5,0
b395fb95-038f-432e-a5c7.wav,,5,1
71780b56-0187-49ee-a7a3.wav,,5,1
d02ffde1-bd27-4c5d-b46e.wav,,5,1
d27278ea-a73b-4d2c-931a.wav,,5,0
1cabcfa6-3cbd-4a75-86e5.wav,,5,1
86ab3ab4-9685-4880-8b26.wav,,5,1
ce7f6971-961d-40ff-8ea1.wav,,5,1
08fddcbd-762e-4106-9f82.wav,,5,1
ad72e7c4-c258-4258-a6d3.wav,,5,1
e105bebd-5d90-4983-b6e3.wav,,5,0
2c45bab8-2655-439b-914b.wav,,5,1
6c08b9a5-7f5b-437d-bd6f.wav,,5,1
2ed90d2c-765b-46ac-a581.wav,,5,1
2b3f5d5e-3ed5-41b9-9a29.wav,,5,1
8d5d87e8-a224-474f-bb63.wav,,5,1
e3869e15-1038-4922-b713.wav,,5,1
8c6d555d-1ee4-482b-92d7.wav,,5,1
c37d50e4-7ebe-44b4-a83e.wav,,5,1
8c578630-ca7a-4c1d-aa54.wav,,5,1
6f9a12d4-0d0b-472a-80c6.wav,,5,1
5b6f7717-3d0c-47fd-bd25.wav,,5,1
a7b6ebc5-1c75-451a-8598.wav,,5,0
180097de-812a-4341-af22.wav,,5,0
c3350c97-467a-4f5a-8b49.wav,,5,1
89e0ebe8-2bb9-4991-8b8b.wav,,5,1
8660437b-ccd2-4c4e-a84e.wav,,5,1
305af5aa-2c75-4249-826e.wav,,5,1
5fcc083c-f20a-43a4-a0a1.wav,,5,1
74505d11-eefc-4619-b2a3.wav,,5,0
d86b4f51-fcf4-40bb-b472.wav,,5,1
c6a7f246-1266-41fc-a5f2.wav,,5,1
e19bb797-3613-41d2-84cf.wav,,5,0
018f6b70-e650-4d1f-b6d3.wav,,5,1
79df3651-c80b-44a8-b460.wav,,5,0
8b597722-b475-413d-8975.wav,,5,1
62d6b64f-e3da-4d40-8bb8.wav,,5,1
02c6c820-49cd-461a-a0c1.wav,,5,1
f99e3b6b-2989-4766-a60e.wav,,5,1
375109fb-129c-42eb-b913.wav,,5,0
c1e3b5bb-95dd-4c79-b726.wav,,5,0
c791a98f-f34d-438e-9e07.wav,,5,1
dc352d3c-079e-4d22-990f.wav,,5,1
307c255d-4a35-412f-8063.wav,,5,1
0afa6817-1ae9-4575-9763.wav,,5,1
c1e96d8e-d273-4faf-a1cb.wav,,5,1
9f1e393b-990d-4686-9d35.wav,,5,1
3d07c8d1-0cf9-405c-bf39.wav,,5,1
f7fcbf5c-387c-4f4a-b143.wav,,5,1
5c2ea75a-9b03-4818-9030.wav,,5,1
02d3e2a3-cf26-41f1-9281.wav,,5,1
d88ef41c-24f8-47e2-a3a6.wav,,5,0
4a6ff333-8492-45a6-9913.wav,,5,1
23487e9e-bb21-4e92-beda.wav,,5,1
7f34c7b1-2c8d-4663-9eda.wav,,5,1
15236fbf-c20d-4b8d-a98e.wav,,5,1
2bc89869-4d04-41c5-8368.wav,,5,1
a2f858bc-2b9a-4ed9-adce.wav,,5,0
9e9a6a5c-ba68-4d27-aff1.wav,,5,1
cdcadc3f-45b4-45e3-a493.wav,,5,1
05cc3641-7ebb-490f-8ba4.wav,,5,1
60dd82db-792b-4c99-a9be.wav,,5,1
eb44f200-8f14-4634-903e.wav,,5,0
d8b254ab-a15e-4c21-bb5c.wav,,5,0
a6b9a02a-baca-43b1-bdc9.wav,,5,1
2cc99413-01e0-49b3-b381.wav,,5,0
c6d1ba4e-f6c5-44b5-8e4c.wav,,5,1
196e779f-72bc-4f88-872c.wav,,5,1
7a5ad7ef-5db5-4066-a794.wav,,5,1
66925ffd-70ef-4ca6-9ff4.wav,,5,0
ffb43f0d-ae95-484f-8e36.wav,,5,1
cd0a6f07-97d3-4be0-b146.wav,,5,1
cc9e5fed-30ca-44e8-aeb1.wav,,5,1
4cfb6081-80ad-4df8-b59b.wav,,5,1
6b955b88-219b-4d14-ab72.wav,,5,0
768f0318-2182-4747-8def.wav,,5,1
06a62f34-83ed-490b-8440.wav,,5,1
e999ffc8-5b84-44eb-adb4.wav,,5,1
0f9b518b-5448-4872-affc.wav,,5,1
6ef7a52e-a9d3-4a19-b506.wav,,5,1
c7f9f6f6-1d12-4c26-b27e.wav,,5,1
eb94ca23-c8ca-4eeb-86bb.wav,,5,0
3f8e8def-8275-4b2a-9aec.wav,,5,1
60329dbd-6f62-4ea5-b8fa.wav,,5,0
95d74b66-863b-4420-956d.wav,,5,0
1e4a1679-faef-4733-af69.wav,,5,1
cc981467-cc3d-46c0-bbf8.wav,,5,1
0c84fa82-7168-4c5f-8e51.wav,,5,1
ab525419-db93-4938-b2aa.wav,,5,1
8b7dfa4d-d213-44d4-87ff.wav,,5,1
60efc23a-9095-47e1-9b1c.wav,,5,0
21dd89b7-54cf-4ac8-ad98.wav,,5,1
14aa85f7-5a96-42ca-8da7.wav,,5,1
6d5c6e0f-b85b-41b2-92f3.wav,,5,1
f30dc564-c43f-431f-b114.wav,,5,1
ca540d17-09fd-466f-af5b.wav,,5,1
31a68abc-3956-4dfd-a59c.wav,,5,1
121fd680-f3c0-4487-abf6.wav,,5,1
7bd28910-cd60-425f-85b1.wav,,5,1
3c0b679b-14fa-44fa-ba62.wav,,5,1
f1a0251d-407c-4a41-940d.wav,,5,0
1962f468-f698-4281-ad46.wav,,5,1
d2b41380-5cef-4a36-8860.wav,,5,1
b4f88af7-fb7f-4b9c-b13d.wav,,5,1
f823b3f5-6c36-4648-8cdd.wav,,5,0
71c5c01d-22b4-4aad-9231.wav,,5,1
f108519f-10ee-43cd-9b2a.wav,,5,1
8c6e461a-04ce-47a3-966d.wav,,5,1
ade26957-aac7-44b1-b11c.wav,,5,0
257f7a45-90ea-41eb-8ee2.wav,,5,0
f6eed92a-cef6-4082-925d.wav,,5,1
fb3960f6-4ad5-44a3-844e.wav,,5,1
86bba0c3-175c-4fe3-ab64.wav,,5,1
85646b93-21b5-4169-8508.wav,,5,1
d34fdefd-457e-42a5-b567.wav,,5,1
3f98929b-a45b-4054-8756.wav,,5,1
1c0bff6a-85cf-452a-a180.wav,,5,1
1d665100-c721-461a-bd8f.wav,,5,1
fecfbb29-7283-4fa2-8c0a.wav,,5,1
5f34ea0a-ab9a-47d1-978c.wav,,5,0
361075de-f979-4380-8ea2.wav,,5,1
5136cb73-7b69-42ed-a0d4.wav,,5,1
e156a44e-146e-451a-bc87.wav,,5,1
54b4b9df-3cfd-4269-b55e.wav,,5,0
bfd7ea4b-0b5c-435e-9a82.wav,,5,1
12c917b2-2c57-47c6-9794.wav,,5,0
e97300ff-d2dd-400a-93f3.wav,,5,0
6c3f1f7f-5c65-4f49-aff1.wav,,5,1
1f3d4edc-1663-43fe-ac4a.wav,,5,1
374a96bc-06b2-488c-ab4d.wav,,5,1
dc06107b-0022-4096-b7ef.wav,,5,1
087933aa-cc29-4002-b0b2.wav,,5,1
0c800002-27a6-4d7d-bf16.wav,,5,1
816aa155-8f9f-40af-bf81.wav,,5,1
e9a44d0b-60f3-4903-9031.wav,,5,1
2de455be-e59a-43ff-9c64.wav,,5,1
bac43d07-9bb2-4ee1-a373.wav,,5,1
6e052246-6c50-4555-bc58.wav,,5,1
b66b63e2-d315-441f-9321.wav,,5,1
4827d25e-e974-47cd-bf15.wav,,5,1
d217bfb2-3dd1-4184-9065.wav,,5,0
c706b721-43d3-46a6-9d74.wav,,5,1
a8bc1241-894b-4e42-b403.wav,,5,0
75d9fd33-716d-4631-bf2b.wav,,5,0
bf057657-4592-4610-9bb4.wav,,5,1
bcd5518f-9397-4e69-af61.wav,,5,1
e3007fe0-b04c-4a31-86e8.wav,,5,1
b6b17038-3423-4abe-b2a2.wav,,5,1
88aab1b0-b13f-45be-b7bb.wav,,5,1
9b877597-e099-4e44-8791.wav,,5,1
109947a3-deb4-49a0-b7d5.wav,,5,1
d360390e-e87c-4357-bb20.wav,,5,1
9cb7b012-4b32-4c00-bb9b.wav,,5,1
afcee2c9-8837-4666-9347.wav,,5,1
6829011d-d755-4941-99c1.wav,,5,1
e8dd9dfe-be36-4ae1-811f.wav,,5,1
4f847e7b-201f-45ef-ac4a.wav,,5,1
df83a4ab-7703-4f35-baac.wav,,5,1
a7b6b0bf-1b49-4afb-b211.wav,,5,1
27885f78-0d47-45e3-be14.wav,,5,0
a37dbc8b-0616-4bed-aada.wav,,5,0
5bb2a6b9-c4f1-4e44-83ec.wav,,5,1
64667f30-7405-4849-b2ad.wav,,5,0
dafeac88-20ae-4701-a369.wav,,5,1
0982ee98-d9c3-4008-9c52.wav,,5,1
08b0fd8d-01ef-4dc2-ab8f.wav,,5,1
ec0178b5-e031-4b4c-b1a8.wav,,5,1
f31759e7-6815-4c8b-91d2.wav,,5,1
c4cf5d4f-c746-4020-bf4a.wav,,5,1
a93ba9f7-fb09-4469-ad09.wav,,5,1
bf9bb0e9-fab2-4ea0-be32.wav,,5,0
c0a49a05-9f72-4811-bf74.wav,,5,1
cfc04c73-2da6-4f79-ad42.wav,,5,1
8054df7d-7171-401b-a96e.wav,,5,1
b12bb241-3380-481c-b961.wav,,5,1
b735a5b2-32d0-4647-a880.wav,,5,1
b799fc72-8ae4-4e39-907e.wav,,5,0
ab52cdee-1734-4286-8db8.wav,,5,1
7b048fc2-32e6-41d4-a7bc.wav,,5,1
7ac76340-0e6d-48f1-adb9.wav,,5,0
04316c95-edd8-4814-b07a.wav,,5,1
07a39a63-19ee-4ab9-b787.wav,,5,0
33a5ad54-077a-478b-b670.wav,,5,0
2941521a-f55a-4103-bac1.wav,,5,1
2336265f-f5ef-40f7-9776.wav,,5,1
2c6ad361-4c18-4e40-9aa8.wav,,5,1
63812fde-c75a-4289-9252.wav,,5,1
521bc87d-d5af-46ed-80bb.wav,,5,1
2e816b47-459c-462e-acb1.wav,,5,0
4289db59-dfc2-4841-839c.wav,,5,1
6835300a-11c1-4410-ae3a.wav,,5,1
0a8ad8e4-c84a-4db0-9581.wav,,5,1
1f430349-dff9-47fb-add6.wav,,5,1
2e127fcf-731f-411e-95fb.wav,,5,0
ae5d4fbc-a9b0-47bd-a237.wav,,5,1
420a63b7-67d9-46c8-b903.wav,,5,0
9de03f41-b8c6-4536-8cb2.wav,,5,1
f6474ecf-7342-4d7a-aa51.wav,,5,1
e0004b3e-fc26-4f9c-8b07.wav,,5,1
0b5f7bde-ac99-4f7e-a654.wav,,5,1
8d76a626-746d-4f29-85a1.wav,,5,0
d78268e7-9fd0-4ed6-9a01.wav,,5,1
7bda2515-1103-45f5-be35.wav,,5,1
8ca89c33-8db9-4ccd-89c3.wav,,5,1
076e5952-3837-4c91-96c3.wav,,5,1
19106461-1d32-4c8c-80bf.wav,,5,1
61252fa8-0dd8-4441-9dc0.wav,,5,1
96043ebd-d3f3-478c-9595.wav,,5,1
d5940574-8426-4498-8538.wav,,5,1
6eab000a-269e-49a5-b70e.wav,,5,0
8dc781a4-25d7-4414-b23d.wav,,5,1
453a684c-38d0-4b26-916d.wav,,5,1
689430af-6157-4b86-8225.wav,,5,1
91be7425-5430-493f-a80a.wav,,5,1
0a9da934-d6ac-48f1-9739.wav,,5,1
651b4935-469d-4984-a7ac.wav,,5,1
a4af0bae-6d5e-4817-843e.wav,,5,1
4fe276f4-32f9-4175-8b13.wav,,5,1
eaff1748-bf12-44dd-b4f3.wav,,5,1
4ac7a12c-7198-4db5-b823.wav,,5,0
e2c1b9e7-6465-4d81-ab07.wav,,5,1
5a9b3995-519d-4c0f-b173.wav,,5,1
9f1e22eb-7970-4d01-8343.wav,,5,1
b0416d44-cca0-447c-8246.wav,,5,1
e6d9389c-a290-4ac7-890a.wav,,5,1
4870a14f-b99b-4146-88ae.wav,,5,1
bf7a9fa2-6f7a-4a28-a99d.wav,,5,0
fb0c7bb8-ccd4-40ca-92c0.wav,,5,0
3d16b36a-ddfa-4162-a617.wav,,5,1
2e5d1ec0-2bc4-471b-a5a0.wav,,5,1
8a588119-4170-463a-a243.wav,,5,1
b932d23c-096c-492a-97b9.wav,,5,1
fc7df50a-6ae4-4bf7-83e8.wav,,5,0
445e8729-06c8-40b5-9dee.wav,,5,0
226ca068-16a3-4a93-a859.wav,,5,0
7432b488-5fb8-4eed-ba92.wav,,5,1
40e09b4e-a77f-40d8-824c.wav,,5,0
6192003c-adad-4391-ac5e.wav,,5,0
c80e4183-4003-4177-98aa.wav,,5,1
837e7681-783c-46c4-b7c6.wav,,5,1
f0844a1a-ec41-48ee-81d0.wav,,5,0
ea954406-f573-49ce-8816.wav,,5,1
c10f0e00-c966-4901-a12d.wav,,5,0
9f2d59cb-7e87-48ae-b21c.wav,,5,1
077776db-5708-4fb2-b1a9.wav,,5,1
4b01bfe7-cc95-4657-8c62.wav,,5,1
62def194-3bb1-4e91-a9d7.wav,,5,1
28d2f5d5-4965-4fa1-a559.wav,,5,1
093aaf34-9840-410e-9fd1.wav,,5,1
31f664ae-8910-4c10-be5c.wav,,5,1
f66dd388-6ebb-4a97-8f96.wav,,5,1
332365d2-f6af-4bcc-aa56.wav,,5,0
a8d30a73-1034-4584-97d8.wav,,5,1
dd0d1b0a-1b65-4ec2-9166.wav,,5,1
ecf34e90-06ce-44b3-942b.wav,,5,0
90cc4d40-6bc3-4355-8741.wav,,5,1
e1931b22-e4f0-4d0a-822e.wav,,5,0
e3c16151-7ccc-49c6-a445.wav,,5,0
b1bcb928-cc1b-45bc-bcdd.wav,,5,0
be503851-72f2-47b7-ba69.wav,,5,1
4caeff61-8d66-474e-aa49.wav,,5,1
f0d938ba-3b91-4758-8fef.wav,,5,1
4464f929-0cac-4b6e-93b4.wav,,5,0
7272931c-0954-4a29-a0a7.wav,,5,0
875345c6-2646-4aa1-ae61.wav,,5,1
8404d0b6-26fe-4b7d-804b.wav,,5,1
dfdca0ec-5ad9-4813-9911.wav,,5,1
658c2d74-c1da-408e-800a.wav,,5,1
1a9099fa-e84a-45c8-8567.wav,,5,1
3512c421-1b0d-4634-a916.wav,,5,1
3d62b3ef-1149-4d0b-9618.wav,,5,1
ef712a6a-761e-4185-9d4c.wav,,5,1
7a97c7b4-9ca5-45da-87b4.wav,,5,1
bafd0263-9fce-4864-8aed.wav,,5,0
93f765c9-d234-442f-808c.wav,,5,1
46d9506e-4560-44de-ad02.wav,,5,1
86e31126-3199-4437-ad58.wav,,5,1
9535791f-efa2-4b88-b270.wav,,5,1
f693b913-c498-4845-92d0.wav,,5,1
a63c7d6e-299e-4d9e-9328.wav,,5,1
ad4fae77-13a6-4988-80f2.wav,,5,0
452d1222-e5a4-4c37-b3ff.wav,,5,1
d1fe8d2e-845f-47a6-a301.wav,,5,1
ced1716b-d605-45f9-a8f0.wav,,5,1
114142f2-e22d-4e02-95d0.wav,,5,0
054efaaa-a5ba-4c82-a8d3.wav,,5,0
4335ef7d-8e8c-4151-9458.wav,,5,1
98633133-ee52-4a83-a125.wav,,5,0
2ea51a3d-ee71-4a54-aef1.wav,,5,0
8294320b-1667-4285-b3b3.wav,,5,0
09f5e95c-287a-4b1a-a523.wav,,5,0
f30d25ab-db6a-4c1c-9658.wav,,5,1
7e2f80f1-cd66-420f-99ac.wav,,5,1
31667e99-0bb9-4512-aba4.wav,,5,1
16e7c87c-ee20-4568-aa29.wav,,5,1
d0f55232-9963-42e4-85ff.wav,,5,1
a8784b1c-77da-489c-9836.wav,,5,1
3703fce8-8583-419e-ac61.wav,,5,1
f621dfd4-10bc-42b9-b757.wav,,5,1
4d4bedbe-b673-44c0-8d50.wav,,5,0
e6878c86-4dbb-4020-936a.wav,,5,1
a8df66ae-6306-4591-88f0.wav,,5,0
c5f07e33-e1b0-4217-ad5f.wav,,5,0
8343b799-c921-4694-ba34.wav,,5,1
6f39a0f9-e40d-41c1-a032.wav,,5,1
c9d510e4-40f6-441d-8463.wav,,5,1
cdf1070d-717f-490a-8ee4.wav,,5,1
4b3a69a8-e111-4b9e-b08b.wav,,5,1
6f78c359-1db7-4ed2-a564.wav,,5,0
c6ddb3e3-43aa-44ee-959b.wav,,5,0
4cc824b6-3a18-479d-9954.wav,,5,1
2f371d15-ecc1-4abd-bde1.wav,,5,1
49335475-acc1-4023-83ab.wav,,5,1
23025a1f-ea26-4ce2-855f.wav,,5,1
b3443a0c-6251-452e-9123.wav,,5,0
905fee00-ec3b-4ae4-b953.wav,,5,1
2283f24f-e5f5-47d7-9fed.wav,,5,1
51f42ff0-f9bd-4760-b562.wav,,5,1
dba46541-a623-4749-b93b.wav,,5,1
30453fa2-abf2-4cdf-8d5b.wav,,5,0
9f81fe7d-3695-47b3-8807.wav,,5,0
7935e96c-d54a-402f-a844.wav,,5,1
b049ac29-a793-45ad-a854.wav,,5,1
894fa4c7-fc14-4f0d-881e.wav,,5,1
3d02ecc3-df97-4462-999f.wav,,5,1
8788d03b-95b8-4813-afb6.wav,,5,1
2f65a1d9-3925-4481-9fea.wav,,5,1
125804e1-1b3e-4a60-af81.wav,,5,1
357b51f4-964f-413f-8edc.wav,,5,1
5d28f659-273b-4a84-afc3.wav,,5,1
404916e1-3cc6-4b10-8bcf.wav,,5,1
21f40e56-f8d7-47c1-acb4.wav,,5,0
13d25b74-e092-4484-b5b7.wav,,5,1
4c255fe6-7f5d-4d3d-8ad7.wav,,5,0
b88ac7a9-08db-4e0d-85b6.wav,,5,1
53851b34-565a-48db-a1a1.wav,,5,1
b79785e1-20d0-474b-99cb.wav,,5,0
37e89b23-cb56-45bf-954c.wav,,5,1
57592e31-ce86-4790-9835.wav,,5,1
6327fabf-7ca5-48bd-8f24.wav,,5,1
958523a3-680d-4d53-8635.wav,,5,1
9119c35d-a92c-433e-b9a8.wav,,5,1
041f9eaa-849a-4556-ba38.wav,,5,1
4e44c4b3-6138-4f0e-b58b.wav,,5,0
7b92c932-85e2-4865-890d.wav,,5,1
8d80f68a-8aa5-467a-a616.wav,,5,1
36c60153-06eb-4ec3-be88.wav,,5,1
f560d4b7-3586-47c8-8096.wav,,5,0
e17c4fa2-0263-45cf-bca6.wav,,5,1
267ce992-f105-4b4e-9aa9.wav,,5,1
6499f6a5-e1d3-4b5b-941f.wav,,5,0
385b6ae7-cd20-4c15-becb.wav,,5,0
36424f39-06b2-4324-a67c.wav,,5,1
befbd42f-c0dd-4b34-9c12.wav,,5,1
685bd75d-21da-4b1c-8b98.wav,,5,1
b1adbe65-5f69-4d32-b264.wav,,5,0
e4987a52-7af4-4eab-91d3.wav,,5,0
83ecc677-6d10-42b8-9d67.wav,,5,1
6e99497d-bc31-4465-a335.wav,,5,1
ba20f619-a2f6-4f9c-bcca.wav,,5,1
0264a0af-0af9-4d2a-a7e1.wav,,5,1
eececb92-1b4a-4a72-a2d6.wav,,5,0
8b483ca1-9172-4593-b030.wav,,5,1
6ba1c830-c2a4-437a-86a9.wav,,5,1
cb28c0d4-8c6d-42de-8646.wav,,5,1
4576951a-f14f-4b7f-bcae.wav,,5,1
2634799d-4537-4df0-8b1c.wav,,5,1
f967017b-933a-460e-81b5.wav,,5,1
64f0d724-2e97-4fc9-974c.wav,,5,1
cc2f71c3-ef3c-4d33-9925.wav,,5,0
cc498f34-95b6-4009-bbe1.wav,,5,1
85d94f47-07d3-46c5-af38.wav,,5,1
8ebd56d2-5a52-4704-bf87.wav,,5,1
ae8622d5-a4d3-4920-990f.wav,,5,1
23b96bd1-4508-4fa6-bb1d.wav,,5,1
bf1968a5-e3d9-4c1c-9a2e.wav,,5,1
c7b8dcf0-a974-4dc9-9931.wav,,5,1
af04f5e1-0c80-4d39-9605.wav,,5,1
34184957-ca18-44b5-9027.wav,,5,1
ff04acd1-80ff-4ae7-acc0.wav,,5,0
a6c81242-63ff-4683-bfd7.wav,,5,0
1ebb7995-d3f7-4d19-a455.wav,,5,1
64da08fd-f8ca-4c10-9448.wav,,5,1
963d9691-1e65-40ed-84c6.wav,,5,0
92633400-0c71-465d-be6a.wav,,5,1
ef7eb546-a570-49f7-af8e.wav,,5,0
db851a23-63d5-43b1-a478.wav,,5,0
fa5b8216-0686-4b0f-b5b2.wav,,5,1
e30cf1ee-f979-4466-afc5.wav,,5,1
8f840061-8471-4720-af07.wav,,5,1
c404199d-5379-49cc-9a2f.wav,,5,0
f74ed7e6-ff2d-49bb-8f6d.wav,,5,1
67d104ac-6e58-421b-b9ce.wav,,5,0
c60d9cd9-0f68-47a9-b321.wav,,5,1
532668f5-fe42-4312-b4b9.wav,,5,0
71d04c85-17bd-4612-853a.wav,,5,1
b45fd058-3201-4614-913d.wav,,5,1
f1f098cd-1e76-4574-aadd.wav,,5,0
04b7f97c-0cce-4ca6-8179.wav,,5,1
d226c590-5363-42b9-b900.wav,,5,0
e38f1747-5ef7-46af-b69a.wav,,5,1
219a813d-11ff-4338-a1c3.wav,,5,1
f779cd00-bd34-407d-bdbc.wav,,5,1
2066b2d3-4e10-40be-ae00.wav,,5,0
ff949d60-8fe0-4b39-b91f.wav,,5,1
4321dcb8-5c21-4192-aa12.wav,,5,1
9d412f0b-e0ef-4ae9-8a19.wav,,5,1
3ff73c77-9c53-4643-862c.wav,,5,1
597c854c-33f8-4a4f-a788.wav,,5,1
d0431d66-86cc-44e8-a971.wav,,5,1
6cce555c-4f77-436d-aada.wav,,5,1
df198fda-ffd9-4daf-af15.wav,,5,1
1f583c75-ca2e-452b-a5ba.wav,,5,1
39f25de7-8c40-4fb5-9da2.wav,,5,0
6d709a58-b58b-4e09-9d12.wav,,5,1
5ada477d-fd9c-407a-82c7.wav,,5,1
509a1e2b-d8b9-425a-b858.wav,,5,1
7ad35da0-cbc7-4eb7-8a1e.wav,,5,0
8b64a635-a0f6-40f5-a6cd.wav,,5,1
64a3066b-e994-41d9-a5cf.wav,,5,1
15c7a34b-fd82-46bd-872f.wav,,5,1
5ce0e1d2-e749-430d-b69e.wav,,5,1
081b6d8e-6a0f-4539-a944.wav,,5,1
cdf72734-715d-4366-87b5.wav,,5,1
fd05e495-e5dd-43b1-bf3d.wav,,5,1
